time,pm2.5,pm10
2021/01/11-13:19:24,0.60,1.00
2021/01/11-13:19:25,0.60,1.00
2021/01/11-13:19:26,0.60,1.00
2021/01/11-13:19:27,0.60,0.90
2021/01/11-13:19:28,0.60,0.90
2021/01/11-13:19:29,0.50,0.80
2021/01/11-13:19:30,0.50,0.90
2021/01/11-13:19:31,0.50,0.80
2021/01/11-13:19:32,0.50,0.80
2021/01/11-13:19:33,0.50,0.80
2021/01/11-13:19:34,0.50,0.80
2021/01/11-13:19:35,0.50,0.70
2021/01/11-13:19:36,0.50,0.70
2021/01/11-13:19:37,0.50,0.70
2021/01/11-13:19:38,0.50,0.70
2021/01/11-13:19:39,0.50,0.70
2021/01/11-13:19:40,0.40,0.60
2021/01/11-13:19:41,0.40,0.60
2021/01/11-13:19:42,0.50,0.60
2021/01/11-13:19:43,0.50,0.60
2021/01/11-13:19:44,0.50,0.60
2021/01/11-13:19:45,0.50,0.60
2021/01/11-13:19:46,0.50,0.60
2021/01/11-13:19:47,0.50,0.60
2021/01/11-13:19:48,0.50,0.60
2021/01/11-13:19:49,0.50,0.60
2021/01/11-13:19:50,0.50,0.60
2021/01/11-13:19:51,0.50,0.60
2021/01/11-13:19:52,0.50,0.60
2021/01/11-13:19:53,0.50,0.70
2021/01/11-13:19:54,0.50,0.70
2021/01/11-13:19:55,0.50,0.70
2021/01/11-13:19:56,0.50,0.70
2021/01/11-13:19:57,0.50,0.70
2021/01/11-13:19:58,0.50,0.70
2021/01/11-13:19:59,0.50,0.70
2021/01/11-13:20:00,0.50,0.60
2021/01/11-13:20:01,0.50,0.60
2021/01/11-13:20:02,0.50,1.00
2021/01/11-13:20:03,0.50,1.00
2021/01/11-13:20:04,0.50,1.00
2021/01/11-13:20:05,0.50,1.00
2021/01/11-13:20:06,0.50,1.00
2021/01/11-13:20:07,0.50,1.00
2021/01/11-13:20:08,0.50,1.00
2021/01/11-13:20:09,0.50,1.00
2021/01/11-13:20:10,0.60,1.10
2021/01/11-13:20:11,0.60,1.20
2021/01/11-13:20:12,0.50,1.10
2021/01/11-13:20:13,0.50,1.10
2021/01/11-13:20:14,0.50,1.10
2021/01/11-13:20:15,0.50,1.10
2021/01/11-13:20:16,0.50,1.20
2021/01/11-13:20:17,0.50,1.10
2021/01/11-13:20:18,0.50,1.10
2021/01/11-13:20:19,0.50,1.10
2021/01/11-13:20:20,0.50,1.10
2021/01/11-13:20:21,0.40,1.10
2021/01/11-13:20:22,0.40,1.00
2021/01/11-13:20:23,0.40,1.00
2021/01/11-13:20:24,0.40,1.00
2021/01/11-13:20:25,0.40,1.00
2021/01/11-13:20:26,0.40,1.00
2021/01/11-13:20:27,0.40,1.10
2021/01/11-13:20:28,0.40,1.10
2021/01/11-13:20:29,0.40,1.00
2021/01/11-13:20:30,0.40,1.00
2021/01/11-13:20:31,0.40,1.00
2021/01/11-13:20:32,0.40,0.70
2021/01/11-13:20:33,0.40,0.60
2021/01/11-13:20:34,0.40,0.60
2021/01/11-13:20:35,0.40,0.70
2021/01/11-13:20:36,0.40,0.70
2021/01/11-13:20:37,0.40,0.70
2021/01/11-13:20:38,0.40,0.70
2021/01/11-13:20:39,0.40,0.80
2021/01/11-13:20:40,0.40,0.70
2021/01/11-13:20:41,0.40,0.70
2021/01/11-13:20:42,0.40,0.70
2021/01/11-13:20:43,0.40,0.70
2021/01/11-13:20:44,0.40,0.60
2021/01/11-13:20:45,0.40,0.60
2021/01/11-13:20:46,0.40,0.60
2021/01/11-13:20:47,0.40,0.60
2021/01/11-13:20:48,0.40,0.60
2021/01/11-13:20:49,0.40,0.60
2021/01/11-13:20:50,0.40,0.60
2021/01/11-13:20:51,0.40,0.60
2021/01/11-13:20:52,0.40,0.60
2021/01/11-13:20:53,0.40,0.60
2021/01/11-13:20:54,0.40,0.60
2021/01/11-13:20:55,0.40,0.70
2021/01/11-13:20:56,0.40,0.60
2021/01/11-13:20:57,0.40,0.60
2021/01/11-13:20:58,0.40,0.50
2021/01/11-13:20:59,0.40,0.50
2021/01/11-13:21:00,0.40,0.50
2021/01/11-13:21:01,0.40,0.50
2021/01/11-13:21:02,0.40,0.50
2021/01/11-13:21:03,0.40,0.60
2021/01/11-13:21:04,0.40,0.70
2021/01/11-13:21:05,0.40,0.70
2021/01/11-13:21:06,0.40,0.80
2021/01/11-13:21:07,0.40,0.70
2021/01/11-13:21:08,0.40,0.70
2021/01/11-13:21:09,0.40,0.60
2021/01/11-13:21:10,0.40,0.60
2021/01/11-13:21:11,0.40,0.70
2021/01/11-13:21:12,0.40,0.70
2021/01/11-13:21:13,0.40,0.70
2021/01/11-13:21:14,0.40,0.70
2021/01/11-13:21:15,0.40,0.70
2021/01/11-13:21:16,0.40,0.70
2021/01/11-13:21:17,0.40,0.70
2021/01/11-13:21:18,0.50,0.90
2021/01/11-13:21:19,0.50,0.90
2021/01/11-13:21:20,0.50,1.00
2021/01/11-13:21:21,0.50,1.00
2021/01/11-13:21:22,0.50,1.00
2021/01/11-13:21:23,0.50,1.00
2021/01/11-13:21:24,0.50,1.00
2021/01/11-13:21:25,0.50,1.00
2021/01/11-13:21:26,0.50,1.00
2021/01/11-13:21:27,0.50,0.90
2021/01/11-13:21:28,0.40,0.90
2021/01/11-13:21:29,0.40,1.00
2021/01/11-13:21:30,0.40,1.00
2021/01/11-13:21:31,0.50,1.00
2021/01/11-13:21:32,0.40,0.90
2021/01/11-13:21:33,0.40,1.00
2021/01/11-13:21:34,0.40,1.00
2021/01/11-13:21:35,0.40,0.90
2021/01/11-13:21:36,0.40,0.80
2021/01/11-13:21:37,0.40,0.80
2021/01/11-13:21:38,0.40,0.80
2021/01/11-13:21:39,0.40,0.80
2021/01/11-13:21:40,0.40,0.80
2021/01/11-13:21:41,0.40,0.70
2021/01/11-13:21:42,0.40,0.80
2021/01/11-13:21:43,0.40,0.80
2021/01/11-13:21:44,0.40,0.80
2021/01/11-13:21:45,0.40,0.80
2021/01/11-13:21:46,0.40,0.80
2021/01/11-13:21:47,0.40,0.80
2021/01/11-13:21:48,0.40,0.60
2021/01/11-13:21:49,0.40,0.60
2021/01/11-13:21:50,0.40,0.50
2021/01/11-13:21:51,0.40,0.50
2021/01/11-13:21:52,0.40,0.60
2021/01/11-13:21:53,0.40,0.50
2021/01/11-13:21:54,0.40,0.50
2021/01/11-13:21:55,0.40,0.50
2021/01/11-13:21:56,0.40,0.50
2021/01/11-13:21:57,0.40,0.50
2021/01/11-13:21:58,0.40,0.60
2021/01/11-13:21:59,0.40,0.60
2021/01/11-13:22:00,0.40,0.60
2021/01/11-13:22:01,0.40,0.60
2021/01/11-13:22:02,0.40,0.60
2021/01/11-13:22:03,0.40,0.50
2021/01/11-13:22:04,0.40,0.70
2021/01/11-13:22:05,0.40,0.70
2021/01/11-13:22:06,0.40,0.70
2021/01/11-13:22:07,0.40,0.70
2021/01/11-13:22:08,0.40,0.70
2021/01/11-13:22:09,0.40,1.10
2021/01/11-13:22:10,0.40,1.10
2021/01/11-13:22:11,0.40,1.10
2021/01/11-13:22:12,0.40,1.10
2021/01/11-13:22:13,0.40,1.10
2021/01/11-13:22:14,0.40,1.10
2021/01/11-13:22:15,0.40,1.10
2021/01/11-13:22:16,0.40,1.10
2021/01/11-13:22:17,0.40,1.10
2021/01/11-13:22:18,0.40,1.20
2021/01/11-13:22:19,0.40,1.10
2021/01/11-13:22:20,0.50,1.20
2021/01/11-13:22:21,0.50,1.20
2021/01/11-13:22:22,0.50,1.20
2021/01/11-13:22:24,0.50,1.20
2021/01/11-13:22:25,0.50,1.20
2021/01/11-13:22:26,0.50,1.20
2021/01/11-13:22:27,0.50,1.20
2021/01/11-13:22:28,0.50,1.30
2021/01/11-13:22:29,0.50,1.20
2021/01/11-13:22:30,0.50,1.20
2021/01/11-13:22:31,0.50,1.30
2021/01/11-13:22:32,0.50,1.30
2021/01/11-13:22:33,0.50,1.40
2021/01/11-13:22:34,0.50,1.30
2021/01/11-13:22:35,0.50,1.20
2021/01/11-13:22:36,0.50,1.20
2021/01/11-13:22:37,0.50,1.20
2021/01/11-13:22:38,0.50,1.20
2021/01/11-13:22:39,0.50,1.20
2021/01/11-13:22:40,0.40,0.80
2021/01/11-13:22:41,0.40,0.70
2021/01/11-13:22:42,0.40,0.80
2021/01/11-13:22:43,0.40,0.80
2021/01/11-13:22:44,0.40,0.70
2021/01/11-13:22:45,0.40,0.70
2021/01/11-13:22:46,0.40,0.80
2021/01/11-13:22:47,0.40,0.70
2021/01/11-13:22:48,0.40,0.70
2021/01/11-13:22:49,0.40,0.80
2021/01/11-13:22:50,0.50,0.80
2021/01/11-13:22:51,0.40,0.80
2021/01/11-13:22:52,0.40,0.80
2021/01/11-13:22:53,0.40,0.90
2021/01/11-13:22:54,0.40,0.90
2021/01/11-13:22:55,0.40,1.10
2021/01/11-13:22:56,0.40,1.10
2021/01/11-13:22:57,0.50,1.10
2021/01/11-13:22:58,0.50,1.10
2021/01/11-13:22:59,0.50,1.10
2021/01/11-13:23:00,0.50,1.10
2021/01/11-13:23:01,0.50,1.10
2021/01/11-13:23:02,0.50,1.10
2021/01/11-13:23:03,0.50,1.00
2021/01/11-13:23:04,0.50,1.00
2021/01/11-13:23:05,0.50,1.00
2021/01/11-13:23:06,0.50,1.00
2021/01/11-13:23:07,0.50,1.00
2021/01/11-13:23:08,0.50,1.00
2021/01/11-13:23:09,0.50,1.10
2021/01/11-13:23:10,0.50,1.10
2021/01/11-13:23:11,0.50,1.10
2021/01/11-13:23:12,0.50,1.10
2021/01/11-13:23:13,0.50,1.20
2021/01/11-13:23:14,0.50,1.20
2021/01/11-13:23:15,0.60,1.20
2021/01/11-13:23:16,0.60,1.30
2021/01/11-13:23:17,0.60,1.20
2021/01/11-13:23:18,0.60,1.30
2021/01/11-13:23:19,0.50,1.20
2021/01/11-13:23:20,0.50,1.20
2021/01/11-13:23:21,0.50,1.20
2021/01/11-13:23:22,0.50,1.20
2021/01/11-13:23:23,0.50,1.20
2021/01/11-13:23:24,0.50,1.10
2021/01/11-13:23:25,0.50,0.90
2021/01/11-13:23:26,0.50,0.90
2021/01/11-13:23:27,0.50,0.90
2021/01/11-13:23:28,0.50,0.90
2021/01/11-13:23:29,0.50,1.00
2021/01/11-13:23:30,0.50,1.10
2021/01/11-13:23:31,0.50,1.10
2021/01/11-13:23:32,0.50,1.00
2021/01/11-13:23:33,0.50,1.00
2021/01/11-13:23:34,0.50,1.00
2021/01/11-13:23:35,0.50,1.00
2021/01/11-13:23:36,0.50,1.10
2021/01/11-13:23:37,0.50,1.20
2021/01/11-13:23:38,0.50,1.20
2021/01/11-13:23:39,0.50,1.10
2021/01/11-13:23:40,0.50,1.00
2021/01/11-13:23:41,0.50,1.00
2021/01/11-13:23:42,0.50,1.00
2021/01/11-13:23:43,0.50,1.00
2021/01/11-13:23:44,0.50,1.00
2021/01/11-13:23:45,0.50,1.10
2021/01/11-13:23:46,0.50,1.00
2021/01/11-13:23:47,0.50,1.00
2021/01/11-13:23:48,0.50,1.00
2021/01/11-13:23:49,0.50,1.00
2021/01/11-13:23:50,0.50,1.00
2021/01/11-13:23:51,0.50,0.90
2021/01/11-13:23:52,0.50,0.90
2021/01/11-13:23:53,0.50,0.90
2021/01/11-13:23:54,0.50,0.90
2021/01/11-13:23:55,0.50,0.90
2021/01/11-13:23:56,0.50,1.00
2021/01/11-13:23:57,0.50,1.10
2021/01/11-13:23:58,0.50,1.10
2021/01/11-13:23:59,0.50,1.00
2021/01/11-13:24:00,0.50,1.00
2021/01/11-13:24:01,0.50,1.10
2021/01/11-13:24:02,0.50,1.10
2021/01/11-13:24:03,0.50,1.50
2021/01/11-13:24:04,0.50,1.50
2021/01/11-13:24:05,0.50,1.50
2021/01/11-13:24:06,0.50,1.50
2021/01/11-13:24:07,0.50,1.40
2021/01/11-13:24:08,0.40,1.40
2021/01/11-13:24:09,0.40,1.40
2021/01/11-13:24:10,0.40,1.40
2021/01/11-13:24:11,0.50,1.40
2021/01/11-13:24:12,0.50,1.50
2021/01/11-13:24:13,0.50,1.90
2021/01/11-13:24:14,0.40,1.90
2021/01/11-13:24:15,0.50,1.90
2021/01/11-13:24:16,0.50,1.90
2021/01/11-13:24:17,0.40,1.90
2021/01/11-13:24:18,0.40,1.90
2021/01/11-13:24:19,0.50,1.90
2021/01/11-13:24:20,0.50,2.00
2021/01/11-13:24:21,0.50,2.00
2021/01/11-13:24:22,0.50,2.00
2021/01/11-13:24:23,0.50,2.00
2021/01/11-13:24:24,0.50,2.00
2021/01/11-13:24:25,0.50,2.00
2021/01/11-13:24:26,0.40,1.90
2021/01/11-13:24:27,0.40,1.80
2021/01/11-13:24:28,0.50,1.80
2021/01/11-13:24:29,0.50,1.80
2021/01/11-13:24:30,0.50,1.80
2021/01/11-13:24:31,0.50,1.70
2021/01/11-13:24:32,0.50,1.70
2021/01/11-13:24:33,0.50,1.30
2021/01/11-13:24:34,0.50,1.30
2021/01/11-13:24:35,0.50,1.30
2021/01/11-13:24:36,0.50,1.30
2021/01/11-13:24:37,0.50,1.30
2021/01/11-13:24:38,0.50,1.40
2021/01/11-13:24:39,0.50,1.40
2021/01/11-13:24:40,0.50,1.40
2021/01/11-13:24:41,0.50,1.40
2021/01/11-13:24:42,0.50,1.30
2021/01/11-13:24:43,0.50,0.80
2021/01/11-13:24:44,0.50,0.90
2021/01/11-13:24:45,0.50,0.80
2021/01/11-13:24:46,0.50,0.80
2021/01/11-13:24:47,0.50,0.80
2021/01/11-13:24:48,0.50,0.80
2021/01/11-13:24:49,0.50,0.80
2021/01/11-13:24:50,0.50,0.80
2021/01/11-13:24:51,0.50,0.80
2021/01/11-13:24:52,0.50,0.80
2021/01/11-13:24:53,0.50,0.80
2021/01/11-13:24:54,0.50,0.80
2021/01/11-13:24:55,0.50,0.80
2021/01/11-13:24:56,0.50,0.90
2021/01/11-13:24:57,0.50,0.80
2021/01/11-13:24:58,0.50,0.80
2021/01/11-13:24:59,0.50,0.80
2021/01/11-13:25:00,0.50,1.20
2021/01/11-13:25:01,0.50,1.10
2021/01/11-13:25:02,0.50,1.20
2021/01/11-13:25:03,0.50,1.20
2021/01/11-13:25:04,0.50,1.20
2021/01/11-13:25:05,0.50,1.10
2021/01/11-13:25:06,0.50,1.10
2021/01/11-13:25:07,0.50,1.10
2021/01/11-13:25:08,0.40,1.00
2021/01/11-13:25:09,0.50,1.00
2021/01/11-13:25:10,0.50,1.10
2021/01/11-13:25:11,0.50,1.10
2021/01/11-13:25:12,0.50,1.10
2021/01/11-13:25:13,0.50,1.00
2021/01/11-13:25:14,0.50,0.90
2021/01/11-13:25:15,0.50,1.00
2021/01/11-13:25:16,0.40,0.90
2021/01/11-13:25:17,0.40,0.90
2021/01/11-13:25:18,0.40,0.90
2021/01/11-13:25:19,0.40,0.90
2021/01/11-13:25:20,0.40,0.90
2021/01/11-13:25:21,0.40,0.90
2021/01/11-13:25:22,0.40,0.90
2021/01/11-13:25:23,0.40,0.90
2021/01/11-13:25:24,0.40,0.90
2021/01/11-13:25:25,0.40,0.90
2021/01/11-13:25:26,0.40,0.80
2021/01/11-13:25:27,0.40,0.80
2021/01/11-13:25:28,0.40,0.80
2021/01/11-13:25:29,0.40,0.80
2021/01/11-13:25:30,0.40,0.40
2021/01/11-13:25:31,0.30,0.40
2021/01/11-13:25:32,0.30,0.30
2021/01/11-13:25:33,0.30,0.30
2021/01/11-13:25:34,0.30,0.30
2021/01/11-13:25:35,0.30,0.40
2021/01/11-13:25:36,0.30,0.40
2021/01/11-13:25:37,0.30,0.40
2021/01/11-13:25:38,0.40,0.40
2021/01/11-13:25:39,0.40,0.40
2021/01/11-13:25:40,0.40,0.40
2021/01/11-13:25:41,0.40,0.40
2021/01/11-13:25:42,0.40,0.40
2021/01/11-13:25:43,0.40,0.40
2021/01/11-13:25:44,0.40,0.40
2021/01/11-13:25:45,0.40,0.50
2021/01/11-13:25:46,0.40,0.80
2021/01/11-13:25:47,0.40,0.80
2021/01/11-13:25:48,0.50,0.80
2021/01/11-13:25:49,0.50,0.80
2021/01/11-13:25:50,0.50,0.80
2021/01/11-13:25:51,0.40,0.80
2021/01/11-13:25:52,0.50,0.80
2021/01/11-13:25:53,0.50,0.80
2021/01/11-13:25:54,0.50,0.80
2021/01/11-13:25:55,0.50,0.80
2021/01/11-13:25:56,0.50,0.80
2021/01/11-13:25:57,0.50,0.80
2021/01/11-13:25:58,0.50,0.80
2021/01/11-13:25:59,0.50,0.80
2021/01/11-13:26:00,0.50,0.80
2021/01/11-13:26:01,0.50,0.80
2021/01/11-13:26:02,0.50,0.80
2021/01/11-13:26:03,0.50,0.80
2021/01/11-13:26:04,0.50,0.80
2021/01/11-13:26:05,0.50,0.90
2021/01/11-13:26:06,0.50,0.90
2021/01/11-13:26:07,0.50,0.90
2021/01/11-13:26:08,0.50,0.80
2021/01/11-13:26:09,0.50,0.80
2021/01/11-13:26:10,0.40,0.80
2021/01/11-13:26:11,0.40,0.80
2021/01/11-13:26:12,0.40,0.80
2021/01/11-13:26:13,0.40,0.80
2021/01/11-13:26:14,0.40,0.80
2021/01/11-13:26:15,0.40,0.80
2021/01/11-13:26:16,0.40,0.50
2021/01/11-13:26:17,0.40,0.50
2021/01/11-13:26:18,0.40,0.50
2021/01/11-13:26:19,0.40,0.50
2021/01/11-13:26:20,0.40,0.50
2021/01/11-13:26:21,0.40,0.50
2021/01/11-13:26:22,0.40,0.50
2021/01/11-13:26:23,0.40,0.50
2021/01/11-13:26:24,0.40,0.50
2021/01/11-13:26:25,0.40,0.50
2021/01/11-13:26:26,0.40,0.50
2021/01/11-13:26:27,0.40,0.50
2021/01/11-13:26:28,0.40,0.60
2021/01/11-13:26:29,0.40,0.60
2021/01/11-13:26:30,0.40,0.70
2021/01/11-13:26:31,0.40,0.70
2021/01/11-13:26:32,0.40,0.70
2021/01/11-13:26:33,0.40,0.90
2021/01/11-13:26:34,0.40,0.90
2021/01/11-13:26:35,0.40,0.80
2021/01/11-13:26:36,0.40,0.80
2021/01/11-13:26:37,0.40,0.80
2021/01/11-13:26:38,0.40,0.80
2021/01/11-13:26:39,0.40,0.80
2021/01/11-13:26:40,0.40,0.80
2021/01/11-13:26:41,0.40,0.80
2021/01/11-13:26:42,0.40,0.80
2021/01/11-13:26:43,0.50,0.80
2021/01/11-13:26:44,0.40,0.80
2021/01/11-13:26:45,0.50,0.80
2021/01/11-13:26:46,0.50,0.90
2021/01/11-13:26:47,0.50,0.80
2021/01/11-13:26:48,0.50,0.90
2021/01/11-13:26:49,0.50,0.90
2021/01/11-13:26:50,0.50,0.90
2021/01/11-13:26:51,0.40,0.90
2021/01/11-13:26:52,0.40,0.90
2021/01/11-13:26:53,0.40,0.90
2021/01/11-13:26:54,0.50,0.90
2021/01/11-13:26:55,0.40,0.90
2021/01/11-13:26:56,0.40,0.90
2021/01/11-13:26:57,0.40,0.90
2021/01/11-13:26:58,0.40,0.90
2021/01/11-13:26:59,0.40,1.10
2021/01/11-13:27:00,0.40,1.00
2021/01/11-13:27:01,0.40,1.00
2021/01/11-13:27:02,0.40,1.00
2021/01/11-13:27:03,0.40,0.80
2021/01/11-13:27:04,0.40,0.90
2021/01/11-13:27:05,0.40,0.90
2021/01/11-13:27:06,0.40,0.90
2021/01/11-13:27:07,0.40,0.90
2021/01/11-13:27:08,0.40,1.00
2021/01/11-13:27:09,0.50,1.20
2021/01/11-13:27:10,0.50,1.20
2021/01/11-13:27:11,0.40,1.20
2021/01/11-13:27:12,0.50,1.20
2021/01/11-13:27:13,0.40,1.20
2021/01/11-13:27:14,0.40,1.10
2021/01/11-13:27:15,0.40,1.10
2021/01/11-13:27:16,0.40,1.10
2021/01/11-13:27:17,0.40,1.10
2021/01/11-13:27:18,0.40,1.00
2021/01/11-13:27:19,0.40,0.90
2021/01/11-13:27:20,0.40,0.90
2021/01/11-13:27:21,0.40,0.90
2021/01/11-13:27:22,0.40,1.20
2021/01/11-13:27:23,0.40,1.20
2021/01/11-13:27:24,0.40,1.20
2021/01/11-13:27:25,0.40,1.20
2021/01/11-13:27:26,0.40,1.30
2021/01/11-13:27:27,0.50,1.30
2021/01/11-13:27:28,0.50,1.30
2021/01/11-13:27:29,0.50,1.20
2021/01/11-13:27:30,0.50,1.10
2021/01/11-13:27:31,0.50,1.10
2021/01/11-13:27:32,0.50,1.10
2021/01/11-13:27:33,0.50,1.10
2021/01/11-13:27:34,0.40,1.10
2021/01/11-13:27:35,0.50,1.10
2021/01/11-13:27:36,0.40,1.10
2021/01/11-13:27:37,0.40,1.10
2021/01/11-13:27:38,0.40,1.00
2021/01/11-13:27:39,0.40,0.80
2021/01/11-13:27:40,0.40,0.80
2021/01/11-13:27:41,0.40,0.80
2021/01/11-13:27:42,0.40,0.70
2021/01/11-13:27:43,0.40,0.70
2021/01/11-13:27:44,0.40,0.90
2021/01/11-13:27:45,0.40,0.90
2021/01/11-13:27:46,0.40,0.90
2021/01/11-13:27:47,0.40,0.90
2021/01/11-13:27:48,0.40,1.00
2021/01/11-13:27:49,0.40,1.00
2021/01/11-13:27:50,0.40,1.00
2021/01/11-13:27:51,0.40,1.00
2021/01/11-13:27:52,0.40,0.80
2021/01/11-13:27:53,0.40,0.80
2021/01/11-13:27:54,0.40,0.80
2021/01/11-13:27:55,0.40,0.70
2021/01/11-13:27:56,0.40,0.70
2021/01/11-13:27:57,0.30,0.60
2021/01/11-13:27:58,0.30,0.60
2021/01/11-13:27:59,0.30,0.60
2021/01/11-13:28:00,0.40,0.60
2021/01/11-13:28:01,0.40,0.70
2021/01/11-13:28:02,0.40,0.70
2021/01/11-13:28:03,0.40,0.70
2021/01/11-13:28:04,0.40,0.80
2021/01/11-13:28:05,0.40,0.80
2021/01/11-13:28:06,0.50,0.90
2021/01/11-13:28:07,0.50,1.00
2021/01/11-13:28:08,0.50,1.00
2021/01/11-13:28:09,0.50,1.00
2021/01/11-13:28:10,0.50,1.00
2021/01/11-13:28:11,0.50,1.00
2021/01/11-13:28:12,0.50,1.00
2021/01/11-13:28:13,0.50,1.00
2021/01/11-13:28:14,0.50,0.90
2021/01/11-13:28:15,0.50,0.90
2021/01/11-13:28:16,0.50,0.80
2021/01/11-13:28:17,0.50,0.90
2021/01/11-13:28:18,0.50,0.90
2021/01/11-13:28:19,0.50,0.80
2021/01/11-13:28:20,0.50,0.80
2021/01/11-13:28:21,0.50,0.80
2021/01/11-13:28:22,0.50,0.80
2021/01/11-13:28:23,0.50,0.80
2021/01/11-13:28:24,0.60,0.90
2021/01/11-13:28:25,0.60,0.90
2021/01/11-13:28:26,0.60,0.90
2021/01/11-13:28:27,0.60,0.90
2021/01/11-13:28:28,0.60,0.90
2021/01/11-13:28:29,0.60,0.90
2021/01/11-13:28:30,0.60,1.00
2021/01/11-13:28:31,0.60,0.90
2021/01/11-13:28:32,0.60,0.90
2021/01/11-13:28:33,0.60,0.90
2021/01/11-13:28:34,0.60,1.20
2021/01/11-13:28:35,0.50,1.10
2021/01/11-13:28:36,0.50,1.00
2021/01/11-13:28:37,0.50,0.90
2021/01/11-13:28:38,0.50,1.10
2021/01/11-13:28:39,0.50,1.10
2021/01/11-13:28:40,0.50,1.10
2021/01/11-13:28:41,0.50,1.10
2021/01/11-13:28:42,0.50,1.10
2021/01/11-13:28:43,0.50,1.10
2021/01/11-13:28:44,0.50,1.10
2021/01/11-13:28:45,0.60,1.10
2021/01/11-13:28:46,0.60,1.10
2021/01/11-13:28:47,0.60,1.20
2021/01/11-13:28:48,0.50,1.20
2021/01/11-13:28:49,0.50,1.20
2021/01/11-13:28:50,0.50,1.10
2021/01/11-13:28:51,0.50,1.10
2021/01/11-13:28:52,0.50,1.20
2021/01/11-13:28:53,0.50,1.20
2021/01/11-13:28:54,0.50,1.20
2021/01/11-13:28:55,0.50,1.20
2021/01/11-13:28:56,0.50,1.20
2021/01/11-13:28:57,0.50,1.20
2021/01/11-13:28:58,0.50,1.20
2021/01/11-13:28:59,0.50,1.20
2021/01/11-13:29:00,0.50,1.10
2021/01/11-13:29:01,0.50,1.10
2021/01/11-13:29:02,0.50,1.10
2021/01/11-13:29:03,0.40,1.10
2021/01/11-13:29:04,0.40,0.70
2021/01/11-13:29:05,0.50,0.90
2021/01/11-13:29:06,0.50,0.90
2021/01/11-13:29:07,0.50,0.90
2021/01/11-13:29:08,0.40,0.70
2021/01/11-13:29:09,0.40,0.80
2021/01/11-13:29:10,0.40,0.80
2021/01/11-13:29:11,0.40,0.80
2021/01/11-13:29:12,0.50,1.00
2021/01/11-13:29:13,0.50,1.00
2021/01/11-13:29:14,0.50,1.00
2021/01/11-13:29:15,0.40,0.90
2021/01/11-13:29:16,0.40,0.90
2021/01/11-13:29:17,0.40,0.80
2021/01/11-13:29:18,0.40,0.90
2021/01/11-13:29:19,0.40,0.80
2021/01/11-13:29:20,0.50,0.90
2021/01/11-13:29:21,0.50,0.90
2021/01/11-13:29:22,0.50,0.90
2021/01/11-13:29:23,0.50,0.90
2021/01/11-13:29:24,0.40,0.80
2021/01/11-13:29:25,0.40,0.80
2021/01/11-13:29:26,0.40,0.80
2021/01/11-13:29:27,0.50,0.90
2021/01/11-13:29:28,0.50,1.00
2021/01/11-13:29:29,0.50,1.00
2021/01/11-13:29:30,0.50,1.00
2021/01/11-13:29:31,0.50,1.00
2021/01/11-13:29:32,0.50,1.00
2021/01/11-13:29:33,0.50,1.40
2021/01/11-13:29:34,0.50,1.30
2021/01/11-13:29:35,0.50,1.10
2021/01/11-13:29:36,0.50,1.10
2021/01/11-13:29:37,0.50,1.10
2021/01/11-13:29:38,0.50,1.10
2021/01/11-13:29:39,0.50,1.20
2021/01/11-13:29:40,0.50,1.20
2021/01/11-13:29:41,0.50,1.20
2021/01/11-13:29:42,0.40,1.00
2021/01/11-13:29:43,0.40,1.00
2021/01/11-13:29:44,0.40,1.00
2021/01/11-13:29:45,0.40,1.00
2021/01/11-13:29:46,0.50,1.00
2021/01/11-13:29:47,0.50,1.10
2021/01/11-13:29:48,0.40,1.00
2021/01/11-13:29:49,0.40,1.00
2021/01/11-13:29:50,0.40,1.00
2021/01/11-13:29:51,0.40,1.00
2021/01/11-13:29:52,0.40,0.90
2021/01/11-13:29:53,0.40,0.90
2021/01/11-13:29:54,0.40,0.90
2021/01/11-13:29:55,0.40,0.90
2021/01/11-13:29:56,0.40,0.90
2021/01/11-13:29:57,0.40,0.80
2021/01/11-13:29:58,0.40,0.80
2021/01/11-13:29:59,0.40,0.80
2021/01/11-13:30:00,0.40,0.70
2021/01/11-13:30:01,0.40,0.70
2021/01/11-13:30:02,0.40,0.80
2021/01/11-13:30:03,0.30,0.50
2021/01/11-13:30:04,0.40,0.50
2021/01/11-13:30:05,0.40,0.50
2021/01/11-13:30:06,0.40,0.60
2021/01/11-13:30:07,0.40,0.60
2021/01/11-13:30:08,0.40,0.60
2021/01/11-13:30:09,0.40,0.50
2021/01/11-13:30:10,0.40,0.50
2021/01/11-13:30:11,0.40,0.60
2021/01/11-13:30:12,0.40,0.70
2021/01/11-13:30:13,0.40,0.70
2021/01/11-13:30:14,0.40,0.70
2021/01/11-13:30:15,0.40,0.70
2021/01/11-13:30:16,0.40,0.90
2021/01/11-13:30:17,0.40,0.80
2021/01/11-13:30:18,0.40,0.80
2021/01/11-13:30:19,0.50,0.90
2021/01/11-13:30:21,0.50,0.90
2021/01/11-13:30:22,0.50,0.90
2021/01/11-13:30:23,0.50,0.90
2021/01/11-13:30:24,0.50,1.00
2021/01/11-13:30:25,0.50,1.00
2021/01/11-13:30:26,0.50,1.00
2021/01/11-13:30:27,0.50,1.00
2021/01/11-13:30:28,0.50,0.90
2021/01/11-13:30:29,0.50,1.00
2021/01/11-13:30:30,0.50,1.00
2021/01/11-13:30:31,0.50,1.00
